,Unnamed: 0.1,Unnamed: 0,session_id,Utterance ID,Role,Content,Human,AI
223,223,223,01801e36-4f2a-11a6-27af-8b0484796fa9,13.0,STUDENT_1,Hi i don't know why the marker is doing that but i will try to do on paper and send it,None,None
224,224,224,01801e36-4f2a-11a6-27af-8b0484796fa9,14.0,TEACHER,Hey no problem,Encouragement and affirmation,None
225,225,225,01801e36-4f2a-11a6-27af-8b0484796fa9,15.0,STUDENT_1,Is this correct?,None,None
226,226,226,01801e36-4f2a-11a6-27af-8b0484796fa9,16.0,TEACHER,Yes!,None,None
227,227,227,01801e36-4f2a-11a6-27af-8b0484796fa9,17.0,TEACHER,You got it!,Feeback Loop,Encouragement and affirmation
228,228,228,01801e36-4f2a-11a6-27af-8b0484796fa9,18.0,STUDENT_1,Can you give me a slightly harder one?,None,None
229,229,229,01801e36-4f2a-11a6-27af-8b0484796fa9,19.0,TEACHER,Okay!,None,None
230,230,230,01801e36-4f2a-11a6-27af-8b0484796fa9,20.0,TEACHER,-2x^3-6x^2+56x,None,None
231,231,231,01801e36-4f2a-11a6-27af-8b0484796fa9,21.0,STUDENT_1,Okay now I need help how to start it,None,None
232,232,232,01801e36-4f2a-11a6-27af-8b0484796fa9,22.0,TEACHER,Okay not a problem!,Encouragement and affirmation,None
233,233,233,01801e36-4f2a-11a6-27af-8b0484796fa9,23.0,TEACHER,Did the screen just go blank? Haha,None,None
234,234,234,01801e36-4f2a-11a6-27af-8b0484796fa9,24.0,STUDENT_1,Yeah it did haha,None,None
235,235,235,01801e36-4f2a-11a6-27af-8b0484796fa9,25.0,TEACHER,haha okay,None,None
236,236,236,01801e36-4f2a-11a6-27af-8b0484796fa9,26.0,TEACHER,Let me rewrite the problem really quickly,None,None
237,237,237,01801e36-4f2a-11a6-27af-8b0484796fa9,27.0,TEACHER,Okay,None,None
238,238,238,01801e36-4f2a-11a6-27af-8b0484796fa9,28.0,TEACHER,"So first, what part do you get stuck on",Scaffolding,Scaffolding
239,239,239,01801e36-4f2a-11a6-27af-8b0484796fa9,29.0,TEACHER,"Or at least, what do you think you should be doing, but can't because the problem looks weird",Scaffolding,Scaffolding
240,240,240,01801e36-4f2a-11a6-27af-8b0484796fa9,30.0,STUDENT_1,I got stuck on how I will find the multiplies of 56 that will add up to 6,None,None
241,241,241,01801e36-4f2a-11a6-27af-8b0484796fa9,31.0,STUDENT_1,I was thinking of multiplying 56 and -2 and find a factor that will add to -6,None,None
242,242,242,01801e36-4f2a-11a6-27af-8b0484796fa9,32.0,TEACHER,Okay!,None,None
243,243,243,01801e36-4f2a-11a6-27af-8b0484796fa9,33.0,TEACHER,Can you elaborate a little on what you mean by multiplying 56 and -2,Scaffolding,Building on student responses
244,244,244,01801e36-4f2a-11a6-27af-8b0484796fa9,34.0,STUDENT_1,Like finding factors like 2 and 8to see if that will add up to -6,None,None
245,245,245,01801e36-4f2a-11a6-27af-8b0484796fa9,35.0,TEACHER,Ah,None,None
246,246,246,01801e36-4f2a-11a6-27af-8b0484796fa9,36.0,TEACHER,I see,None,None
247,247,247,01801e36-4f2a-11a6-27af-8b0484796fa9,37.0,TEACHER,Oh!!!,None,None
248,248,248,01801e36-4f2a-11a6-27af-8b0484796fa9,38.0,TEACHER,Look at you,Encouragement and affirmation,None
249,249,249,01801e36-4f2a-11a6-27af-8b0484796fa9,39.0,TEACHER,"Good job! One piece of advice, you just factored out -2x, make sure all your signs inside the parentheses are correct!",Building on student responses,Encouragement and affirmation
250,250,250,01801e36-4f2a-11a6-27af-8b0484796fa9,40.0,STUDENT_1,Is this correct?,None,None
251,251,251,01801e36-4f2a-11a6-27af-8b0484796fa9,41.0,TEACHER,Awesome!,Encouragement and affirmation,Encouragement and affirmation
252,252,252,01801e36-4f2a-11a6-27af-8b0484796fa9,42.0,TEACHER,Yup you got it,None,None
253,253,253,01801e36-4f2a-11a6-27af-8b0484796fa9,43.0,TEACHER,"I was just making sure you saw that it should have been x^2+3x-28, not +28",Building on student responses,None
254,254,254,01801e36-4f2a-11a6-27af-8b0484796fa9,44.0,TEACHER,But you still ended up with the right answer,Encouragement and affirmation,None
255,255,255,01801e36-4f2a-11a6-27af-8b0484796fa9,45.0,TEACHER,So good job!!!,None,Encouragement and affirmation
256,256,256,01801e36-4f2a-11a6-27af-8b0484796fa9,46.0,STUDENT_1,Okay thats great! Can you write be binomial problem?,None,None
257,257,257,01801e36-4f2a-11a6-27af-8b0484796fa9,47.0,TEACHER,Yup!,None,None
258,258,258,01801e36-4f2a-11a6-27af-8b0484796fa9,48.0,TEACHER,Sorry!,None,None
259,259,259,01801e36-4f2a-11a6-27af-8b0484796fa9,49.0,TEACHER,It is taking a while to find a good binomial problem,None,None
260,260,260,01801e36-4f2a-11a6-27af-8b0484796fa9,50.0,STUDENT_1,Okay it's fine!,None,None
261,261,261,01801e36-4f2a-11a6-27af-8b0484796fa9,51.0,TEACHER,Okay,None,None
262,262,262,01801e36-4f2a-11a6-27af-8b0484796fa9,52.0,TEACHER,So let's start with an easy one,None,None
263,263,263,01801e36-4f2a-11a6-27af-8b0484796fa9,53.0,TEACHER,x^2-4,None,None
264,264,264,01801e36-4f2a-11a6-27af-8b0484796fa9,54.0,STUDENT_1,Is this correct?,None,None
265,265,265,01801e36-4f2a-11a6-27af-8b0484796fa9,55.0,TEACHER,Yup!,None,None
266,266,266,01801e36-4f2a-11a6-27af-8b0484796fa9,56.0,TEACHER,You got it,Encouragement and affirmation,None
267,267,267,01801e36-4f2a-11a6-27af-8b0484796fa9,57.0,STUDENT_1,But a problem that I need help with x^2-5x,Feeback Loop,None
268,268,268,01801e36-4f2a-11a6-27af-8b0484796fa9,58.0,TEACHER,Ooo okay,None,None
269,269,269,01801e36-4f2a-11a6-27af-8b0484796fa9,59.0,TEACHER,So let's do that one,None,None
270,270,270,01801e36-4f2a-11a6-27af-8b0484796fa9,60.0,TEACHER,Write it out on the whiteboard,Scaffolding,None
271,271,271,01801e36-4f2a-11a6-27af-8b0484796fa9,61.0,TEACHER,Okay great,None,None
272,272,272,01801e36-4f2a-11a6-27af-8b0484796fa9,62.0,TEACHER,so what is your plan,Scaffolding,None
273,273,273,01801e36-4f2a-11a6-27af-8b0484796fa9,63.0,TEACHER,When you see a problem like this what is the first thing you think of doing,Scaffolding,Scaffolding
274,274,274,01801e36-4f2a-11a6-27af-8b0484796fa9,64.0,STUDENT_1,I was thinking to put x-5 and x+1,None,None
275,275,275,01801e36-4f2a-11a6-27af-8b0484796fa9,65.0,STUDENT_1,That's the only thing I can think of,None,None
276,276,276,01801e36-4f2a-11a6-27af-8b0484796fa9,66.0,TEACHER,Okay I see,None,None
277,277,277,01801e36-4f2a-11a6-27af-8b0484796fa9,67.0,TEACHER,So when just like the first or second problem we did,None,Scaffolding
278,278,278,01801e36-4f2a-11a6-27af-8b0484796fa9,68.0,TEACHER,When you pulled out -2x,None,None
279,279,279,01801e36-4f2a-11a6-27af-8b0484796fa9,69.0,TEACHER,You should try and see if there are any common factors you can pull out of this equation,Building on student responses,Building on student responses
280,280,280,01801e36-4f2a-11a6-27af-8b0484796fa9,70.0,STUDENT_1,Okay,None,None
281,281,281,01801e36-4f2a-11a6-27af-8b0484796fa9,71.0,STUDENT_1,"So whenever I have a problem like this, I am supposed to pull out what both variables have in common in this case x",None,None
282,282,282,01801e36-4f2a-11a6-27af-8b0484796fa9,72.0,TEACHER,Yea,None,None
283,283,283,01801e36-4f2a-11a6-27af-8b0484796fa9,73.0,TEACHER,The first thing you should always try and do is to check if there is a common factor,Building on student responses,None
284,284,284,01801e36-4f2a-11a6-27af-8b0484796fa9,74.0,TEACHER,But look! You solved it :D,Encouragement and affirmation,Encouragement and affirmation
285,285,285,01801e36-4f2a-11a6-27af-8b0484796fa9,75.0,STUDENT_1,Okay and whats is your tip for trinomials,None,None
286,286,286,01801e36-4f2a-11a6-27af-8b0484796fa9,76.0,STUDENT_1,"Yes, I sure did!",None,None
287,287,287,01801e36-4f2a-11a6-27af-8b0484796fa9,77.0,TEACHER,I would say it follows a similar pattern,None,None
288,288,288,01801e36-4f2a-11a6-27af-8b0484796fa9,78.0,TEACHER,Try and factor first,Scaffolding,None
289,289,289,01801e36-4f2a-11a6-27af-8b0484796fa9,79.0,TEACHER,and then use FOIL,None,None
290,290,290,01801e36-4f2a-11a6-27af-8b0484796fa9,80.0,TEACHER,but factoring is always a life saver,Building on student responses,None
291,291,291,01801e36-4f2a-11a6-27af-8b0484796fa9,81.0,STUDENT_1,"Okay, thank you very much!",Feeback Loop,None
292,292,292,01801e36-4f2a-11a6-27af-8b0484796fa9,82.0,TEACHER,Not a problem!,None,None
293,293,293,01801e36-4f2a-11a6-27af-8b0484796fa9,83.0,TEACHER,Here is a great additional resource,Building on student responses,None
294,294,294,01801e36-4f2a-11a6-27af-8b0484796fa9,84.0,TEACHER,http://www.mesacc.edu/~scotz47781/mat120/notes/factoring/factoring_strategies.html,None,None
295,295,295,01801e36-4f2a-11a6-27af-8b0484796fa9,85.0,TEACHER,These are for polynomials,None,None
296,296,296,01801e36-4f2a-11a6-27af-8b0484796fa9,86.0,TEACHER,but go over some good factoring tips,None,None
297,297,297,01801e36-4f2a-11a6-27af-8b0484796fa9,87.0,TEACHER,Please make sure to click end session at the top and leave us feedback! :),None,None
298,298,298,01801e36-4f2a-11a6-27af-8b0484796fa9,88.0,STUDENT_1,Thank you once again!,None,None
299,299,299,01801e36-4f2a-11a6-27af-8b0484796fa9,89.0,TEACHER,Have a great rest of your night,None,None
300,300,300,01801e36-4f2a-19e5-bc10-b370edce9a86,0.0,TEACHER,hi what can i help you with today?,None,None
301,301,301,01801e36-4f2a-19e5-bc10-b370edce9a86,1.0,STUDENT_1,hi i need help on my math homework,None,None
302,302,302,01801e36-4f2a-19e5-bc10-b370edce9a86,2.0,STUDENT_1,it's on the factor theorem and the remainder theorem.,None,None
303,303,303,01801e36-4f2a-19e5-bc10-b370edce9a86,3.0,STUDENT_1,it's as follows:,None,None
304,304,304,01801e36-4f2a-19e5-bc10-b370edce9a86,4.0,STUDENT_1,Create a polynomial p(x) which has the desired characteristics. You may leave the polynomial in factored form.,None,None
305,305,305,01801e36-4f2a-19e5-bc10-b370edce9a86,5.0,STUDENT_1,"(i) the zeros of p are c=2, and c=-2, and c=-1, and c=1",None,None
306,306,306,01801e36-4f2a-19e5-bc10-b370edce9a86,6.0,STUDENT_1,(ii) The leading term of p(x) is 117x^2,None,None
307,307,307,01801e36-4f2a-19e5-bc10-b370edce9a86,7.0,STUDENT_1,There,None,None
308,308,308,01801e36-4f2a-19e5-bc10-b370edce9a86,8.0,STUDENT_1,How do i do this?,None,None
309,309,309,01801e36-4f2a-19e5-bc10-b370edce9a86,9.0,TEACHER,okay,None,None
310,310,310,01801e36-4f2a-19e5-bc10-b370edce9a86,10.0,TEACHER,is this a single problem?,None,None
311,311,311,01801e36-4f2a-19e5-bc10-b370edce9a86,11.0,TEACHER,"since there are 4 zeroes, the leading term should be x^4",Building on student responses,Scaffolding
312,312,312,01801e36-4f2a-19e5-bc10-b370edce9a86,12.0,STUDENT_1,yeah i am confused by that too,None,None
313,313,313,01801e36-4f2a-19e5-bc10-b370edce9a86,13.0,TEACHER,do you think it could be a typo,None,Scaffolding
314,314,314,01801e36-4f2a-19e5-bc10-b370edce9a86,14.0,STUDENT_1,"i dont think so, my teacher didn't say anything about it",None,None
315,315,315,01801e36-4f2a-19e5-bc10-b370edce9a86,15.0,TEACHER,i think it is impossible to have 4 roots with a quadratic equation,None,Scaffolding
316,316,316,01801e36-4f2a-19e5-bc10-b370edce9a86,16.0,STUDENT_1,ill draw out what i tried,None,None
317,317,317,01801e36-4f2a-19e5-bc10-b370edce9a86,17.0,STUDENT_1,actually it was someone else's idea but neither she nor i have any idea if it's right,None,None
318,318,318,01801e36-4f2a-19e5-bc10-b370edce9a86,18.0,TEACHER,hm,None,None
319,319,319,01801e36-4f2a-19e5-bc10-b370edce9a86,19.0,TEACHER,the only problem i have with this is that it does not look like a polynomial function,Building on student responses,Scaffolding
320,320,320,01801e36-4f2a-19e5-bc10-b370edce9a86,20.0,STUDENT_1,oh okay. do you have any other ideas? im kind of lost,None,None
321,321,321,01801e36-4f2a-19e5-bc10-b370edce9a86,21.0,TEACHER,honestly i think it's just a typo,None,None
322,322,322,01801e36-4f2a-19e5-bc10-b370edce9a86,22.0,TEACHER,maybe she meant any type of function,None,None
323,323,323,01801e36-4f2a-19e5-bc10-b370edce9a86,23.0,TEACHER,because then this would be the answer,None,Scaffolding
324,324,324,01801e36-4f2a-19e5-bc10-b370edce9a86,24.0,STUDENT_1,what kind of function is this then?,None,Feeback Loop
325,325,325,01801e36-4f2a-19e5-bc10-b370edce9a86,25.0,TEACHER,a rational function,None,Feeback Loop
326,326,326,01801e36-4f2a-19e5-bc10-b370edce9a86,26.0,STUDENT_1,what is a rational function?,None,Feeback Loop
327,327,327,01801e36-4f2a-19e5-bc10-b370edce9a86,27.0,TEACHER,a rational function is a function with polynomials on the numerator and denominator,None,Scaffolding
328,328,328,01801e36-4f2a-19e5-bc10-b370edce9a86,28.0,STUDENT_1,so no other ideas?,None,None
329,329,329,01801e36-4f2a-19e5-bc10-b370edce9a86,29.0,STUDENT_1,if it isn't a typo i mean,None,None
330,330,330,01801e36-4f2a-19e5-bc10-b370edce9a86,30.0,TEACHER,i just don't think it's possible,None,None
331,331,331,01801e36-4f2a-19e5-bc10-b370edce9a86,31.0,STUDENT_1,oh okay then. thanks for trying.,Feeback Loop,None
332,332,332,01801e36-4f2a-19e5-bc10-b370edce9a86,32.0,TEACHER,sorry im not the teacher so i cant tell you if it should be something else,None,None
333,333,333,01801e36-4f2a-19e5-bc10-b370edce9a86,33.0,TEACHER,"but if it doesnt fit the rules, dont be afraid to question the question",Encouragement and affirmation,Scaffolding
334,334,334,01801e36-4f2a-19e5-bc10-b370edce9a86,34.0,STUDENT_1,oh okay. i will keep that in mind.,None,None
335,335,335,01801e36-4f2a-19e5-bc10-b370edce9a86,35.0,STUDENT_1,im going to end the session now.,None,None
336,336,336,01801e36-4f2a-19e5-bc10-b370edce9a86,36.0,STUDENT_1,thanks!,None,None
337,337,337,01801e36-4f2a-19e5-bc10-b370edce9a86,37.0,TEACHER,okay come back if you have any other questions!,Encouragement and affirmation,None
338,338,338,01801e36-4f2a-2a32-202e-61a6d679113c,0.0,TEACHER,Hi! How can I help you?,None,None
339,339,339,01801e36-4f2a-2a32-202e-61a6d679113c,1.0,TEACHER,95% of $71 ? Is that what you wrote?,None,None
340,340,340,01801e36-4f2a-2a32-202e-61a6d679113c,2.0,STUDENT_1,45% of 71$,None,None
341,341,341,01801e36-4f2a-2a32-202e-61a6d679113c,3.0,TEACHER,Ok great!,None,None
342,342,342,01801e36-4f2a-2a32-202e-61a6d679113c,4.0,TEACHER,Are you allowed to use a calculator?,None,None
343,343,343,01801e36-4f2a-2a32-202e-61a6d679113c,5.0,STUDENT_1,yes,None,None
344,344,344,01801e36-4f2a-2a32-202e-61a6d679113c,6.0,TEACHER,"Ok, do you know what 45% would be as a decimal?",Scaffolding,None
345,345,345,01801e36-4f2a-2a32-202e-61a6d679113c,7.0,STUDENT_1,0.45?,None,None
346,346,346,01801e36-4f2a-2a32-202e-61a6d679113c,8.0,TEACHER,Awesome!,Encouragement and affirmation,None
347,347,347,01801e36-4f2a-2a32-202e-61a6d679113c,9.0,TEACHER,so in your calculator you can do 0.41 * 71,None,None
348,348,348,01801e36-4f2a-2a32-202e-61a6d679113c,10.0,TEACHER,*.45,None,None
349,349,349,01801e36-4f2a-2a32-202e-61a6d679113c,11.0,STUDENT_1,3.15 is what i got,None,None
350,350,350,01801e36-4f2a-2a32-202e-61a6d679113c,12.0,TEACHER,Check the decimal places: are you sure you're multiplying .45 by 71?,Scaffolding,Building on student responses
351,351,351,01801e36-4f2a-2a32-202e-61a6d679113c,13.0,STUDENT_1,31.95?,None,None
352,352,352,01801e36-4f2a-2a32-202e-61a6d679113c,14.0,TEACHER,"you can do a quick check on your answer. 45% is almost half, right?",Scaffolding,Building on student responses
353,353,353,01801e36-4f2a-2a32-202e-61a6d679113c,15.0,TEACHER,so half of 71 bucks should be BIG!,Scaffolding,None
354,354,354,01801e36-4f2a-2a32-202e-61a6d679113c,16.0,TEACHER,imagine how annoyed you'd be if you only got 3 bucks when you were supposed to get half of 71 :),Building on student responses,None
355,355,355,01801e36-4f2a-2a32-202e-61a6d679113c,17.0,TEACHER,"yes, that's right!",None,None
356,356,356,01801e36-4f2a-2a32-202e-61a6d679113c,18.0,TEACHER,Awesome job,Encouragement and affirmation,None
357,357,357,01801e36-4f2a-2a32-202e-61a6d679113c,19.0,STUDENT_1,it it was wrong,None,None
358,358,358,01801e36-4f2a-2a32-202e-61a6d679113c,20.0,STUDENT_1,it said it was wrong,None,None
359,359,359,01801e36-4f2a-2a32-202e-61a6d679113c,21.0,TEACHER,Did the instructions tell you to round?,Scaffolding,Feeback Loop
360,360,360,01801e36-4f2a-2a32-202e-61a6d679113c,22.0,TEACHER,You put in 31.95 and it said that was wrong?,None,Feeback Loop
361,361,361,01801e36-4f2a-2a32-202e-61a6d679113c,23.0,TEACHER,Let's double check all the numbers in the question. It said to do 45% times $71.00 ? And it didn't tell you any specific instructions for rounding?,Scaffolding,Building on student responses
362,362,362,01801e36-4f2a-2a32-202e-61a6d679113c,24.0,STUDENT_1,An item on sale costs 75% of the original price. The original price was 65$ next question,None,None
363,363,363,01801e36-4f2a-2a32-202e-61a6d679113c,25.0,STUDENT_1,it jumped me to the next question,None,None
364,364,364,01801e36-4f2a-2a32-202e-61a6d679113c,26.0,TEACHER,What does it say it is asking for?,Scaffolding,Feeback Loop
365,365,365,01801e36-4f2a-2a32-202e-61a6d679113c,27.0,STUDENT_1,calculate to find the sales price,None,None
366,366,366,01801e36-4f2a-2a32-202e-61a6d679113c,28.0,TEACHER,"Ok so this one should be the same thing. In your calculator, multiply 0.75 by 65.00",Building on student responses,None
367,367,367,01801e36-4f2a-2a32-202e-61a6d679113c,29.0,TEACHER,Does it say anything about rounding?,None,Feeback Loop
368,368,368,01801e36-4f2a-2a32-202e-61a6d679113c,30.0,STUDENT_1,no,None,None
369,369,369,01801e36-4f2a-2a32-202e-61a6d679113c,31.0,STUDENT_1,gives me 48.75,None,None
370,370,370,01801e36-4f2a-2a32-202e-61a6d679113c,32.0,TEACHER,That's right!,Feeback Loop,None
371,371,371,01801e36-4f2a-2a32-202e-61a6d679113c,33.0,TEACHER,Nice job,Encouragement and affirmation,None
372,372,372,01801e36-4f2a-2a32-202e-61a6d679113c,34.0,TEACHER,Did it say the answer was correct when you put it in this time?,None,None
373,373,373,01801e36-4f2a-2a32-202e-61a6d679113c,35.0,STUDENT_1,yes,None,None
374,374,374,01801e36-4f2a-2a32-202e-61a6d679113c,36.0,TEACHER,Great!,None,None
375,375,375,01801e36-4f2a-2a32-202e-61a6d679113c,37.0,TEACHER,"I think on the first question, maybe it was asking for the discount amount, not the sale price",Building on student responses,Building on student responses
376,376,376,01801e36-4f2a-2a32-202e-61a6d679113c,38.0,TEACHER,You also have to be very careful about the wording they use,Building on student responses,None
377,377,377,01801e36-4f2a-2a32-202e-61a6d679113c,39.0,TEACHER,"for example, if it said: ""The item is 45% off."" , the answer would be different than if it say ""The item is 45% of its original price.""",Building on student responses,None
378,378,378,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,0.0,TEACHER,Hi!,None,None
379,379,379,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,1.0,TEACHER,How can I help you?,None,None
380,380,380,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,2.0,TEACHER,Are you drawing on the whiteboard?,None,None
381,381,381,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,3.0,STUDENT_1,yes,None,None
382,382,382,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,4.0,STUDENT_1,sry for some reason i could not type,None,None
383,383,383,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,5.0,STUDENT_1,Hello,None,None
384,384,384,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,6.0,TEACHER,Not a problem!,None,None
385,385,385,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,7.0,TEACHER,Do you mean you couldn't type in the chat box?,None,None
386,386,386,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,8.0,STUDENT_1,yes,None,None
387,387,387,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,9.0,STUDENT_1,Given: <1 and <2 are complementary; <1 is congruent to <4,None,None
388,388,388,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,10.0,STUDENT_1,Prove: <3 and <4 are complementary,None,None
389,389,389,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,11.0,TEACHER,Okay awesome!,None,None
390,390,390,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,12.0,TEACHER,Have you finished drawing? It seems a little a laggy on my side,None,None
391,391,391,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,13.0,TEACHER,Did you label the angels yet?,Scaffolding,None
392,392,392,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,14.0,TEACHER,*angles,None,None
393,393,393,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,15.0,STUDENT_1,sry now i couldnt draw,None,None
394,394,394,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,16.0,STUDENT_1,can u see that?,None,None
395,395,395,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,17.0,TEACHER,I see two lines connected,None,None
396,396,396,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,18.0,TEACHER,Hey we are really sorry it is being so slow tonight,None,None
397,397,397,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,19.0,STUDENT_1,i have now labeled the angles,None,None
398,398,398,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,20.0,STUDENT_1,no problem at all,None,None
399,399,399,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,21.0,TEACHER,It usually isn't this slow! :),None,None
400,400,400,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,22.0,TEACHER,I'm going to report this technical issue and we will get it fixed ASAP,None,None
401,401,401,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,23.0,TEACHER,Now I can see everything!,None,None
402,402,402,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,24.0,TEACHER,Okay so first,None,None
403,403,403,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,25.0,TEACHER,Do you have any information on the lines? If they're parallel or anything?,Scaffolding,None
404,404,404,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,26.0,STUDENT_1,yes <2 and <3 are vertical angles,None,None
405,405,405,01801e36-4f2a-2c76-2c6c-d0ebc88e1b68,27.0,STUDENT_1,oh you mean the lines whoops,None,None
